Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Age,TotalSpending,Response
-0.9846448609867456,-0.35151586587459266,0.25979158134196306,0.22649115129100833,-0.8290973183581237,-0.9320509399501414,-1.3052156978355154,0.3120881777469314,0.9840443706517391,1.5541933589825145,1.6573894311238138,2.464510601003465,1.4584529331821505,0.8467375249167816,0.34020299164484175,1.3948889813422682,2.5021773941066523,-0.5467796986039465,0.6888298066006737,-0.281392894714126,-0.288371105932689,-0.2783647086014397,-0.26495812520533224,-0.11311620392565859,-0.09906332665982248,0.0,0.0,0.9846448609867444,1.6770753451237828,1
-1.235250738294527,-0.35151586587459266,0.25979158134196306,-0.23564384929718823,1.0316249075753754,0.8982551997611096,-0.9008459200023823,-0.37775390356254174,-0.8706341592216437,-0.6349777262124168,-0.7084606849876842,-0.6465392159456181,-0.6276844745425473,-0.7267380540736316,-0.17460418247654372,-1.107884796863824,-0.5662369129407137,-1.164382673207087,-0.13107287817907565,-0.281392894714126,-0.288371105932689,-0.2783647086014397,-0.26495812520533224,-0.11311620392565859,-0.09906332665982248,0.0,0.0,1.2352507382945257,-0.9610891877092699,0
-0.31636252149932875,-0.35151586587459266,1.1896195368232845,0.754494299750051,-0.8290973183581237,-0.9320509399501414,0.6063505246483868,-0.7916591523482256,0.36284595279350673,0.572840803550304,-0.1783350108219596,1.3481927255099706,-0.14811265667480064,-0.03594389744369408,-0.6894113565979292,1.3948889813422682,-0.22530198993545072,1.3060292252054746,-0.5410242205689503,-0.281392894714126,-0.288371105932689,-0.2783647086014397,-0.26495812520533224,-0.11311620392565859,-0.09906332665982248,0.0,0.0,0.3163625214993276,0.2816688217825266,0
1.2708080347832864,-0.35151586587459266,1.1896195368232845,-1.0074884517718614,1.0316249075753754,-0.9320509399501414,-0.6802805866388552,-0.7916591523482256,-0.8706341592216437,-0.5594890681022467,-0.6471238301255342,-0.5001368716186024,-0.5797272927557726,-0.7459267806466854,-0.17460418247654372,-0.7503456856915252,-0.9071718359459765,-0.5467796986039465,0.27887846421079904,-0.281392894714126,-0.288371105932689,-0.2783647086014397,-0.26495812520533224,-0.11311620392565859,-0.09906332665982248,0.0,0.0,-1.2708080347832875,-0.9179493903170313,0
1.020202157475505,1.4215715164046023,-0.6700363741393583,0.23256465689480438,1.0316249075753754,-0.9320509399501414,0.3227665246095661,1.553803924103983,-0.38913107935066926,0.4218634873299639,-0.21776584609048458,0.15867367785296813,-0.004241111314476643,-0.5540395149161472,1.3698173398876128,0.32227164782537154,0.11563293306981216,0.07082327599919386,-0.13107287817907565,-0.281392894714126,-0.288371105932689,-0.2783647086014397,-0.26495812520533224,-0.11311620392565859,-0.09906332665982248,0.0,0.0,-1.0202021574755062,-0.3056961119425681,0
-0.14929193662747456,0.5350278252650049,1.1896195368232845,0.39792074494654167,-0.8290973183581237,0.8982551997611096,-0.7327961422015997,-1.1365801930029622,0.6422366287680227,0.3967006012932406,-0.3053899244649845,-0.683139802027372,0.3554377520863333,-0.573228241489201,-0.17460418247654372,0.6798107589976704,0.45656785607507505,1.3060292252054746,0.27887846421079904,-0.281392894714126,-0.288371105932689,-0.2783647086014397,-0.26495812520533224,-0.11311620392565859,-0.09906332665982248,0.0,0.0,0.14929193662747337,0.1821154431850529,0
0.18484923311623389,-0.35151586587459266,-1.5998643296206798,0.12841383176648263,-0.8290973183581237,0.8982551997611096,-0.25490458658062415,-0.5157223198244364,-0.2048521228568396,0.9754469801378775,-0.016230465829134733,0.23187485001647595,0.5232878883400447,-0.3237747960395014,0.8550101657662272,1.0373498701699693,0.11563293306981216,0.37962476330076406,0.27887846421079904,-0.281392894714126,-0.288371105932689,-0.2783647086014397,-0.26495812520533224,-0.11311620392565859,-0.09906332665982248,0.0,0.0,-0.18484923311623508,-0.026946651869641815,0
1.3543433272192134,1.4215715164046023,-0.6700363741393583,-0.7407244120902909,1.0316249075753754,-0.9320509399501414,-0.885091253333559,-0.5847065279553837,-0.6774384790264996,-0.40851175188190664,-0.48940048905143435,-0.6282389229047411,-0.6276844745425473,-0.40052970233171664,-0.17460418247654372,-0.03526746334692736,-0.9071718359459765,-0.5467796986039465,1.0987811489905484,-0.281392894714126,-0.288371105932689,-0.2783647086014397,-0.26495812520533224,-0.11311620392565859,-0.09906332665982248,0.0,0.0,-1.3543433272192147,-0.7254795250285822,0
0.4354551104240152,1.4215715164046023,1.1896195368232845,-0.8623120758875755,1.0316249075753754,-0.9320509399501414,-1.1004050311408118,-1.0331038808065411,-0.8617174355203293,-0.6601406122491401,-0.6295990144506343,-0.6282389229047411,-0.5797272927557726,-0.8034929603658468,-0.6894113565979292,-0.39280657451922624,-0.9071718359459765,-1.164382673207087,1.5087324913804232,-0.281392894714126,-0.288371105932689,-0.2783647086014397,-0.26495812520533224,-0.11311620392565859,-0.09906332665982248,0.0,0.0,-0.4354551104240164,-0.9295639511534032,1
-1.5693919080382355,1.4215715164046023,1.1896195368232845,-1.830272133504179,1.0316249075753754,0.8982551997611096,-0.32317480881219207,0.6570092184016679,-0.820106058247529,-0.6601406122491401,-0.7084606849876842,-0.6648395089864951,-0.6276844745425473,-0.5924169680622549,-0.6894113565979292,-1.107884796863824,-0.9071718359459765,-1.7819856478102274,6.018197257669045,3.553750001455882,-0.288371105932689,-0.2783647086014397,-0.26495812520533224,-0.11311620392565859,-0.09906332665982248,0.0,0.0,1.5693919080382341,-0.9245862822235295,0
1.1872727423473592,-0.35151586587459266,-0.6700363741393583,,1.0316249075753754,-0.9320509399501414,-0.039590808773371414,-1.3090407133303306,-0.8884676066242723,-0.5343261820655234,-0.7084606849876842,-0.683139802027372,-0.6037058836491599,-0.8226816869389006,-0.6894113565979292,-1.107884796863824,-0.9071718359459765,-1.164382673207087,0.6888298066006737,-0.281392894714126,-0.288371105932689,-0.2783647086014397,-0.26495812520533224,-0.11311620392565859,-0.09906332665982248,0.0,0.0,-1.1872727423473604,-0.9743629715222664,0
0.6025256952958694,-1.2380595570141901,-0.6700363741393583,-1.7577035375155965,-0.8290973183581237,-0.9320509399501414,-0.25490458658062415,0.346580281812405,-0.8854953653905009,-0.25753443566156653,-0.6865546653940592,-0.4818365785777255,-0.6276844745425473,-0.5348507883430934,-0.6894113565979292,-0.7503456856915252,-0.9071718359459765,-0.8555811859055167,1.0987811489905484,-0.281392894714126,-0.288371105932689,-0.2783647086014397,-0.26495812520533224,-0.11311620392565859,-0.09906332665982248,0.0,0.0,-0.6025256952958706,-0.9046756065040348,0
-0.8175742761148914,-0.35151586587459266,-1.5998643296206798,0.41829637664959934,-0.8290973183581237,-0.9320509399501414,-0.039590808773371414,1.1398986753182991,-0.3267140134414689,0.8747954359909841,1.368229972487964,3.434426132169944,2.0339391146234465,-0.26620861632033993,-0.6894113565979292,-0.39280657451922624,0.45656785607507505,0.6884262506023342,-1.3609269053486996,-0.281392894714126,-0.288371105932689,-0.2783647086014397,-0.26495812520533224,-0.11311620392565859,-0.09906332665982248,0.0,0.0,0.8175742761148903,0.8225755121621335,0
-1.4023213231663811,0.5350278252650049,-1.5998643296206798,0.2741387823504663,1.0316249075753754,0.8982551997611096,-0.039590808773371414,0.1396276574195631,-0.2107966053243825,-0.6098148401756934,-0.5025441008076094,-0.6282389229047411,-0.531770110968998,-0.573228241489201,0.34020299164484175,0.6798107589976704,-0.5662369129407137,-0.23797821130237634,0.27887846421079904,-0.281392894714126,-0.288371105932689,-0.2783647086014397,-0.26495812520533224,-0.11311620392565859,-0.09906332665982248,0.0,0.0,1.40232132316638,-0.491529085324519,0
1.5214139120910677,-0.35151586587459266,-0.6700363741393583,-1.3728000178634128,-0.8290973183581237,-0.9320509399501414,-0.6120103644072872,-0.37775390356254174,-0.8944120890918152,-0.3078602077350132,-0.6602674418817092,-0.5733380437821103,-0.6276844745425473,-0.7459267806466854,-0.6894113565979292,-1.107884796863824,-0.9071718359459765,-0.8555811859055167,1.0987811489905484,-0.281392894714126,-0.288371105932689,-0.2783647086014397,-0.26495812520533224,-0.11311620392565859,-0.09906332665982248,0.0,0.0,-1.5214139120910688,-0.9295639511534032,0
-1.903533077781944,1.4215715164046023,0.25979158134196306,1.1928446687156398,-0.8290973183581237,-0.9320509399501414,0.9897140802564222,-0.8951354645446467,2.086745868380946,-0.10655711944122642,-0.23090945784665956,0.3965774873843686,0.9788811153144038,0.02162228227546738,-0.6894113565979292,1.0373498701699693,1.138437702085601,1.923632199808615,-0.950975562958825,-0.281392894714126,-0.288371105932689,3.592409415059121,3.7741812945915107,-0.11311620392565859,-0.09906332665982248,0.0,0.0,1.9035330777819426,1.1759900061831652,1
